timestamp,user_id,user_segment,product_category,promo_type,channel,price,quantity,conversion,inventory_remaining,fulfillment_status,revenue,date
2024-06-28,2001,New,Makeup,Launch Bundle,SMS,59.25,2,0,19,Out of Stock,0.0,2024-06-28
2024-06-29,6244,Returning,Skincare,BOGO,Paid Search,38.99,1,1,71,Delayed,38.99,2024-06-29
2024-06-28,8119,New,Skincare,Launch Bundle,SMS,88.84,1,0,1,On-time,0.0,2024-06-28
2024-07-02,5066,New,Haircare,Launch Bundle,Paid Search,41.5,3,1,74,On-time,124.5,2024-07-02
2024-07-02,3845,New,Makeup,25% Off,Paid Search,110.66,2,1,84,Out of Stock,221.32,2024-07-02
2024-07-08,9849,Returning,Makeup,Launch Bundle,Email,70.49,2,1,54,Delayed,140.98,2024-07-08
2024-07-04,6316,New,Skincare,25% Off,Paid Search,106.4,1,1,5,On-time,106.4,2024-07-04
2024-07-06,1422,Returning,Skincare,BOGO,Email,45.53,2,1,82,On-time,91.06,2024-07-06
2024-07-06,7715,Returning,Haircare,BOGO,Social Media,99.74,3,1,93,On-time,299.21999999999997,2024-07-06
2024-06-30,5266,New,Fragrance,25% Off,SMS,26.93,2,0,61,Out of Stock,0.0,2024-06-30
2024-06-30,8549,Returning,Makeup,BOGO,Paid Search,95.52,3,1,48,On-time,286.56,2024-06-30
2024-06-30,7316,New,Makeup,25% Off,Email,55.63,1,1,99,On-time,55.63,2024-06-30
2024-07-01,3710,Returning,Haircare,BOGO,Social Media,64.35,3,1,83,On-time,193.04999999999998,2024-07-01
2024-07-05,9644,Returning,Haircare,25% Off,Paid Search,32.51,3,1,53,Out of Stock,97.53,2024-07-05
2024-07-03,9069,New,Makeup,25% Off,Email,16.96,3,1,9,On-time,50.88,2024-07-03
2024-07-05,2657,New,Makeup,Launch Bundle,Email,84.95,3,1,23,On-time,254.85000000000002,2024-07-05
2024-06-28,3541,Returning,Skincare,BOGO,Social Media,76.71,3,1,96,On-time,230.13,2024-06-28
2024-07-05,7763,Returning,Fragrance,Launch Bundle,Paid Search,80.35,3,1,28,On-time,241.04999999999998,2024-07-05
2024-07-01,4075,New,Makeup,25% Off,Paid Search,41.78,3,1,93,On-time,125.34,2024-07-01
2024-07-08,4164,Returning,Haircare,Launch Bundle,SMS,40.12,3,1,99,On-time,120.35999999999999,2024-07-08
2024-06-28,3053,Returning,Skincare,25% Off,Paid Search,102.18,3,0,5,On-time,0.0,2024-06-28
2024-07-05,9479,Returning,Skincare,BOGO,Email,94.93,1,1,57,On-time,94.93,2024-07-05
2024-07-01,6737,New,Haircare,BOGO,SMS,50.36,3,0,77,On-time,0.0,2024-07-01
2024-07-03,4217,Returning,Haircare,BOGO,SMS,81.97,3,1,56,On-time,245.91,2024-07-03
2024-07-05,2447,Returning,Skincare,25% Off,Paid Search,101.96,2,0,2,Delayed,0.0,2024-07-05
2024-07-01,7009,New,Haircare,Launch Bundle,SMS,108.33,2,1,23,On-time,216.66,2024-07-01
2024-06-30,1607,Returning,Skincare,BOGO,Email,15.61,2,0,18,On-time,0.0,2024-06-30
2024-07-06,5552,Returning,Haircare,25% Off,Email,100.41,3,1,97,On-time,301.23,2024-07-06
2024-06-30,2764,Returning,Skincare,Launch Bundle,Social Media,51.79,1,1,8,On-time,51.79,2024-06-30
2024-07-06,3671,New,Makeup,25% Off,Email,90.43,1,0,29,On-time,0.0,2024-07-06
2024-06-29,7519,Returning,Makeup,25% Off,Social Media,54.0,2,1,95,On-time,108.0,2024-06-29
2024-06-29,4962,New,Haircare,BOGO,SMS,78.66,2,1,76,On-time,157.32,2024-06-29
2024-06-29,4177,Returning,Fragrance,25% Off,Social Media,82.91,3,1,81,On-time,248.73,2024-06-29
2024-07-03,4722,New,Makeup,25% Off,Paid Search,57.52,1,1,43,On-time,57.52,2024-07-03
2024-06-30,5906,Returning,Skincare,Launch Bundle,Social Media,68.84,1,1,52,Delayed,68.84,2024-06-30
2024-07-06,8263,Returning,Fragrance,BOGO,Paid Search,91.26,2,1,85,On-time,182.52,2024-07-06
2024-07-01,6054,New,Skincare,25% Off,SMS,65.01,1,1,67,Delayed,65.01,2024-07-01
2024-06-28,1808,Returning,Skincare,25% Off,Social Media,16.47,2,1,59,On-time,32.94,2024-06-28
2024-07-01,1725,Returning,Makeup,Launch Bundle,Email,16.35,2,1,22,On-time,32.7,2024-07-01
2024-06-28,8701,New,Haircare,25% Off,Paid Search,84.44,3,1,60,On-time,253.32,2024-06-28
2024-07-02,2216,Returning,Haircare,25% Off,SMS,103.96,2,0,6,On-time,0.0,2024-07-02
2024-07-01,5051,Returning,Skincare,25% Off,Email,97.45,3,1,43,Delayed,292.35,2024-07-01
2024-07-05,3197,New,Makeup,25% Off,Paid Search,47.59,1,0,54,On-time,0.0,2024-07-05
2024-07-05,3806,New,Skincare,25% Off,SMS,64.47,1,1,74,On-time,64.47,2024-07-05
2024-07-04,9970,New,Fragrance,Launch Bundle,SMS,39.59,2,0,38,On-time,0.0,2024-07-04
2024-06-30,1972,New,Skincare,25% Off,Email,118.86,2,1,58,On-time,237.72,2024-06-30
2024-06-28,6634,Returning,Makeup,25% Off,SMS,42.35,3,1,97,On-time,127.05000000000001,2024-06-28
2024-06-28,8483,New,Skincare,25% Off,Social Media,58.71,3,0,4,On-time,0.0,2024-06-28
2024-07-08,3123,Returning,Makeup,25% Off,SMS,86.52,1,0,41,On-time,0.0,2024-07-08
2024-06-30,9790,Returning,Haircare,BOGO,Paid Search,106.98,1,0,88,Delayed,0.0,2024-06-30
2024-07-03,1224,New,Makeup,BOGO,Paid Search,20.4,2,1,91,On-time,40.8,2024-07-03
2024-07-04,2814,Returning,Fragrance,BOGO,Paid Search,46.61,2,1,13,On-time,93.22,2024-07-04
2024-07-03,2106,Returning,Makeup,BOGO,Social Media,74.74,3,1,26,On-time,224.21999999999997,2024-07-03
2024-07-03,1124,Returning,Fragrance,Launch Bundle,Email,79.92,2,0,15,On-time,0.0,2024-07-03
2024-07-03,4246,New,Fragrance,BOGO,Social Media,22.35,3,1,90,On-time,67.05000000000001,2024-07-03
2024-06-30,3931,New,Skincare,Launch Bundle,Social Media,84.73,1,1,1,Out of Stock,84.73,2024-06-30
2024-07-03,3971,Returning,Fragrance,BOGO,Social Media,70.45,1,1,18,On-time,70.45,2024-07-03
2024-07-05,3017,Returning,Makeup,Launch Bundle,SMS,101.9,2,0,22,On-time,0.0,2024-07-05
2024-07-08,8415,Returning,Haircare,BOGO,Email,38.33,3,1,40,On-time,114.99,2024-07-08
2024-07-08,3415,Returning,Makeup,25% Off,SMS,35.48,2,1,13,On-time,70.96,2024-07-08
2024-06-29,4096,New,Haircare,BOGO,Social Media,98.3,2,1,46,On-time,196.6,2024-06-29
2024-07-02,2609,Returning,Fragrance,BOGO,Paid Search,88.91,3,1,62,On-time,266.73,2024-07-02
2024-06-28,1717,New,Skincare,BOGO,Social Media,98.13,2,1,89,On-time,196.26,2024-06-28
2024-06-28,4561,New,Fragrance,25% Off,Email,97.1,3,1,7,On-time,291.29999999999995,2024-06-28
2024-07-02,7782,Returning,Fragrance,Launch Bundle,Paid Search,25.92,3,1,26,On-time,77.76,2024-07-02
2024-06-30,2048,New,Haircare,Launch Bundle,Email,44.25,2,0,39,Delayed,0.0,2024-06-30
2024-07-01,9307,Returning,Makeup,25% Off,Social Media,42.31,3,0,27,On-time,0.0,2024-07-01
2024-06-30,8905,Returning,Skincare,BOGO,Email,113.13,1,0,67,Delayed,0.0,2024-06-30
2024-06-28,6578,New,Skincare,BOGO,SMS,66.18,1,1,60,On-time,66.18,2024-06-28
2024-06-28,2620,Returning,Skincare,BOGO,Paid Search,26.66,1,0,37,Delayed,0.0,2024-06-28
2024-07-02,7548,Returning,Skincare,Launch Bundle,Email,45.41,1,0,74,On-time,0.0,2024-07-02
2024-07-03,8381,Returning,Makeup,Launch Bundle,Paid Search,106.55,2,1,23,Delayed,213.1,2024-07-03
2024-06-30,5780,New,Skincare,25% Off,Paid Search,103.94,1,1,27,Delayed,103.94,2024-06-30
2024-07-06,4792,New,Haircare,25% Off,Social Media,109.54,1,1,40,Delayed,109.54,2024-07-06
2024-07-02,3941,Returning,Haircare,Launch Bundle,Social Media,55.8,1,1,17,Delayed,55.8,2024-07-02
2024-07-05,6695,New,Skincare,BOGO,Paid Search,82.34,1,1,48,On-time,82.34,2024-07-05
2024-06-28,7401,New,Skincare,BOGO,Email,44.21,2,1,84,On-time,88.42,2024-06-28
2024-07-02,7197,Returning,Makeup,BOGO,Paid Search,33.99,1,1,25,On-time,33.99,2024-07-02
2024-06-30,6450,New,Makeup,BOGO,Social Media,17.3,3,1,2,On-time,51.900000000000006,2024-06-30
2024-06-28,9975,Returning,Skincare,25% Off,Email,38.46,3,1,76,On-time,115.38,2024-06-28
2024-07-01,9432,New,Makeup,25% Off,Paid Search,78.46,2,1,37,On-time,156.92,2024-07-01
2024-07-02,6874,Returning,Fragrance,Launch Bundle,Social Media,109.94,2,1,91,On-time,219.88,2024-07-02
2024-07-04,2553,Returning,Skincare,25% Off,Paid Search,29.01,2,1,13,On-time,58.02,2024-07-04
2024-06-28,2012,New,Makeup,BOGO,Paid Search,111.39,1,1,0,On-time,111.39,2024-06-28
2024-06-30,9378,New,Haircare,Launch Bundle,Paid Search,51.27,2,1,91,On-time,102.54,2024-06-30
2024-06-29,2881,Returning,Skincare,25% Off,Email,59.82,1,1,99,On-time,59.82,2024-06-29
2024-07-06,7799,Returning,Skincare,25% Off,Social Media,53.32,2,1,10,On-time,106.64,2024-07-06
2024-07-07,5586,Returning,Haircare,25% Off,Social Media,57.9,3,1,39,Out of Stock,173.7,2024-07-07
2024-07-03,9622,New,Haircare,25% Off,SMS,42.22,3,0,3,Delayed,0.0,2024-07-03
2024-07-07,9430,New,Makeup,25% Off,Paid Search,88.35,1,0,33,On-time,0.0,2024-07-07
2024-06-30,7447,Returning,Haircare,BOGO,Paid Search,94.61,2,1,64,On-time,189.22,2024-06-30
2024-07-05,3345,Returning,Fragrance,BOGO,SMS,101.43,3,1,55,On-time,304.29,2024-07-05
2024-07-05,1075,Returning,Skincare,BOGO,Paid Search,50.84,1,0,9,On-time,0.0,2024-07-05
2024-06-29,6877,Returning,Fragrance,25% Off,Email,95.29,3,1,80,On-time,285.87,2024-06-29
2024-07-03,7785,Returning,Makeup,Launch Bundle,SMS,81.96,2,0,70,Delayed,0.0,2024-07-03
2024-07-04,5922,Returning,Haircare,BOGO,Social Media,115.58,1,1,63,Out of Stock,115.58,2024-07-04
2024-06-29,9090,New,Skincare,BOGO,Paid Search,59.6,3,1,12,Delayed,178.8,2024-06-29
2024-07-08,3330,Returning,Haircare,25% Off,Social Media,119.19,2,0,21,On-time,0.0,2024-07-08
2024-07-07,5686,Returning,Haircare,Launch Bundle,Paid Search,92.74,1,1,55,On-time,92.74,2024-07-07
2024-06-29,2902,New,Makeup,BOGO,SMS,96.51,3,0,64,On-time,0.0,2024-06-29
2024-07-07,5670,Returning,Makeup,BOGO,Social Media,17.7,3,1,91,On-time,53.099999999999994,2024-07-07
2024-06-28,8143,Returning,Makeup,Launch Bundle,Paid Search,67.23,1,0,96,On-time,0.0,2024-06-28
2024-07-05,3059,Returning,Makeup,25% Off,Email,70.48,2,1,12,On-time,140.96,2024-07-05
2024-06-28,1140,Returning,Skincare,Launch Bundle,SMS,19.26,1,0,0,On-time,0.0,2024-06-28
2024-07-06,2789,Returning,Fragrance,25% Off,Paid Search,47.77,3,1,37,Delayed,143.31,2024-07-06
2024-07-08,1016,New,Fragrance,BOGO,Paid Search,115.34,3,1,57,On-time,346.02,2024-07-08
2024-07-03,1464,Returning,Skincare,Launch Bundle,Paid Search,59.74,3,0,24,Delayed,0.0,2024-07-03
2024-07-04,5471,Returning,Haircare,Launch Bundle,SMS,34.6,2,0,41,On-time,0.0,2024-07-04
2024-07-07,2827,Returning,Skincare,BOGO,Paid Search,68.9,3,1,84,On-time,206.70000000000002,2024-07-07
2024-07-04,9711,New,Fragrance,BOGO,Paid Search,18.55,3,0,32,On-time,0.0,2024-07-04
2024-07-07,6956,New,Fragrance,25% Off,Social Media,69.18,1,1,56,On-time,69.18,2024-07-07
2024-06-30,1089,Returning,Skincare,BOGO,Social Media,77.4,3,1,36,On-time,232.20000000000002,2024-06-30
2024-06-29,5815,Returning,Makeup,BOGO,SMS,52.56,1,0,56,On-time,0.0,2024-06-29
2024-07-06,3851,Returning,Haircare,Launch Bundle,SMS,95.07,3,1,97,Out of Stock,285.21,2024-07-06
2024-07-05,3843,Returning,Skincare,25% Off,Email,29.25,1,1,61,On-time,29.25,2024-07-05
2024-07-07,7543,Returning,Fragrance,BOGO,Paid Search,107.21,1,1,2,Delayed,107.21,2024-07-07
2024-07-04,6901,Returning,Makeup,Launch Bundle,Social Media,115.32,1,0,29,On-time,0.0,2024-07-04
2024-07-06,1969,Returning,Haircare,BOGO,Social Media,15.13,1,0,66,On-time,0.0,2024-07-06
2024-07-01,2094,New,Fragrance,BOGO,Paid Search,103.49,2,1,62,On-time,206.98,2024-07-01
2024-07-01,7124,Returning,Haircare,BOGO,Paid Search,68.14,3,0,81,On-time,0.0,2024-07-01
2024-06-28,8347,Returning,Makeup,BOGO,SMS,63.45,2,0,22,On-time,0.0,2024-06-28
2024-07-05,4195,New,Fragrance,25% Off,Email,40.06,3,0,71,On-time,0.0,2024-07-05
2024-06-30,2404,New,Makeup,Launch Bundle,Email,61.97,1,0,72,Delayed,0.0,2024-06-30
2024-07-04,7940,New,Skincare,Launch Bundle,SMS,114.79,3,1,65,On-time,344.37,2024-07-04
2024-06-29,5290,Returning,Skincare,BOGO,SMS,37.13,1,1,60,On-time,37.13,2024-06-29
2024-06-29,4982,New,Haircare,Launch Bundle,Social Media,33.8,3,0,1,On-time,0.0,2024-06-29
2024-07-04,6555,Returning,Makeup,BOGO,SMS,40.4,1,1,26,On-time,40.4,2024-07-04
2024-07-03,8954,Returning,Makeup,Launch Bundle,Email,72.94,3,1,47,On-time,218.82,2024-07-03
2024-06-30,5713,Returning,Haircare,25% Off,Social Media,112.68,3,1,62,On-time,338.04,2024-06-30
2024-07-06,4092,Returning,Haircare,25% Off,Email,75.26,3,1,99,On-time,225.78000000000003,2024-07-06
2024-07-07,5159,New,Haircare,Launch Bundle,Paid Search,40.57,1,1,4,On-time,40.57,2024-07-07
2024-07-03,7308,Returning,Skincare,BOGO,Email,61.25,3,1,0,Delayed,183.75,2024-07-03
2024-07-07,8478,Returning,Haircare,BOGO,Social Media,55.99,1,1,21,On-time,55.99,2024-07-07
2024-07-07,9476,Returning,Skincare,BOGO,Email,19.89,2,0,73,Delayed,0.0,2024-07-07
2024-07-03,5933,New,Haircare,BOGO,Social Media,68.62,3,1,23,On-time,205.86,2024-07-03
2024-06-28,5926,Returning,Makeup,25% Off,Social Media,28.23,1,1,58,On-time,28.23,2024-06-28
2024-07-01,4969,Returning,Makeup,BOGO,SMS,103.44,1,1,78,Out of Stock,103.44,2024-07-01
2024-07-07,3965,Returning,Haircare,BOGO,Email,72.64,1,0,96,On-time,0.0,2024-07-07
2024-07-03,5319,Returning,Haircare,BOGO,SMS,103.68,2,0,49,Delayed,0.0,2024-07-03
2024-07-03,9975,Returning,Skincare,BOGO,SMS,115.38,1,1,22,On-time,115.38,2024-07-03
2024-07-08,8108,Returning,Fragrance,25% Off,Email,114.03,2,1,77,On-time,228.06,2024-07-08
2024-07-02,4939,Returning,Skincare,Launch Bundle,Social Media,25.55,2,1,17,On-time,51.1,2024-07-02
2024-06-28,1044,Returning,Makeup,Launch Bundle,Paid Search,114.21,1,0,88,Delayed,0.0,2024-06-28
2024-07-05,2810,New,Haircare,BOGO,Email,98.55,3,1,21,Delayed,295.65,2024-07-05
2024-07-02,5566,New,Makeup,BOGO,SMS,96.65,2,0,43,On-time,0.0,2024-07-02
2024-07-02,2909,New,Fragrance,Launch Bundle,SMS,24.46,1,1,43,On-time,24.46,2024-07-02
2024-07-04,7364,New,Skincare,25% Off,Social Media,33.85,2,1,36,On-time,67.7,2024-07-04
2024-07-01,3581,New,Makeup,25% Off,SMS,117.39,1,0,6,On-time,0.0,2024-07-01
2024-07-03,1691,Returning,Skincare,25% Off,Paid Search,37.4,1,0,89,On-time,0.0,2024-07-03
2024-07-01,1931,New,Haircare,25% Off,SMS,32.75,2,0,23,On-time,0.0,2024-07-01
2024-06-30,8910,Returning,Makeup,25% Off,Social Media,53.05,1,1,76,Delayed,53.05,2024-06-30
2024-07-04,7382,New,Fragrance,25% Off,Email,110.9,2,1,40,On-time,221.8,2024-07-04
2024-07-05,4406,New,Skincare,25% Off,Social Media,65.0,1,1,69,Delayed,65.0,2024-07-05
2024-07-01,9339,New,Skincare,25% Off,SMS,111.66,3,0,84,Delayed,0.0,2024-07-01
2024-06-29,2032,New,Fragrance,25% Off,Social Media,50.11,3,1,70,On-time,150.32999999999998,2024-06-29
2024-07-07,2311,Returning,Makeup,BOGO,SMS,38.79,2,0,17,Delayed,0.0,2024-07-07
2024-06-30,9579,Returning,Makeup,25% Off,Social Media,67.0,2,0,78,On-time,0.0,2024-06-30
2024-06-28,4121,New,Skincare,BOGO,Email,79.63,2,1,71,Out of Stock,159.26,2024-06-28
2024-07-05,2873,Returning,Fragrance,Launch Bundle,SMS,56.11,2,1,59,On-time,112.22,2024-07-05
2024-06-30,7781,Returning,Skincare,BOGO,Paid Search,51.33,3,0,51,On-time,0.0,2024-06-30
2024-07-07,4748,Returning,Skincare,Launch Bundle,Paid Search,37.9,2,1,79,On-time,75.8,2024-07-07
2024-07-04,1277,Returning,Haircare,BOGO,Paid Search,43.88,1,0,48,Delayed,0.0,2024-07-04
2024-07-07,2859,Returning,Makeup,Launch Bundle,Paid Search,85.68,1,1,66,Delayed,85.68,2024-07-07
2024-07-02,6929,Returning,Makeup,BOGO,SMS,53.84,2,1,44,On-time,107.68,2024-07-02
2024-07-07,7792,Returning,Haircare,BOGO,SMS,23.37,1,0,8,On-time,0.0,2024-07-07
2024-07-02,5713,New,Makeup,Launch Bundle,Email,29.51,2,1,25,On-time,59.02,2024-07-02
2024-07-04,5675,Returning,Makeup,25% Off,Social Media,54.1,1,1,25,Delayed,54.1,2024-07-04
2024-07-06,2170,Returning,Makeup,25% Off,SMS,112.07,1,0,29,Delayed,0.0,2024-07-06
2024-07-02,9681,Returning,Fragrance,25% Off,Paid Search,54.8,2,1,26,On-time,109.6,2024-07-02
2024-06-28,6308,Returning,Haircare,25% Off,SMS,21.37,2,1,79,On-time,42.74,2024-06-28
2024-07-07,3462,Returning,Skincare,25% Off,Paid Search,58.89,3,0,3,On-time,0.0,2024-07-07
2024-07-07,1287,New,Fragrance,BOGO,Email,85.23,2,1,50,On-time,170.46,2024-07-07
2024-06-28,6953,Returning,Skincare,25% Off,Social Media,77.33,3,0,82,Out of Stock,0.0,2024-06-28
2024-06-29,5282,Returning,Haircare,BOGO,SMS,44.27,2,0,97,On-time,0.0,2024-06-29
2024-07-03,2907,Returning,Haircare,Launch Bundle,Social Media,87.25,1,1,69,On-time,87.25,2024-07-03
2024-07-06,2161,Returning,Haircare,25% Off,Paid Search,81.22,3,0,78,Out of Stock,0.0,2024-07-06
2024-07-05,1129,Returning,Makeup,25% Off,Paid Search,33.08,1,1,9,On-time,33.08,2024-07-05
2024-07-02,7337,New,Fragrance,25% Off,Social Media,32.03,2,1,35,On-time,64.06,2024-07-02
2024-06-28,3363,Returning,Haircare,25% Off,Email,72.45,2,0,45,On-time,0.0,2024-06-28
2024-07-04,9151,Returning,Skincare,BOGO,Social Media,84.24,2,1,5,On-time,168.48,2024-07-04
2024-07-02,6983,Returning,Makeup,BOGO,Social Media,116.0,2,1,69,On-time,232.0,2024-07-02
2024-07-03,1143,New,Makeup,BOGO,SMS,59.3,3,1,78,Delayed,177.89999999999998,2024-07-03
2024-07-04,9207,Returning,Fragrance,Launch Bundle,SMS,95.32,3,0,92,On-time,0.0,2024-07-04
2024-06-30,8469,Returning,Fragrance,BOGO,Paid Search,27.23,2,1,88,On-time,54.46,2024-06-30
2024-07-07,1244,Returning,Fragrance,25% Off,SMS,108.41,1,0,82,On-time,0.0,2024-07-07
2024-06-30,1926,Returning,Makeup,Launch Bundle,Email,81.48,3,0,77,On-time,0.0,2024-06-30
2024-07-02,4178,Returning,Haircare,Launch Bundle,Email,81.05,1,1,2,On-time,81.05,2024-07-02
2024-07-03,3176,New,Skincare,25% Off,Email,29.96,2,0,49,On-time,0.0,2024-07-03
2024-07-06,6002,New,Haircare,25% Off,Paid Search,19.16,3,0,41,Delayed,0.0,2024-07-06
2024-07-02,1886,Returning,Skincare,25% Off,Email,88.65,3,1,77,On-time,265.95000000000005,2024-07-02
2024-06-28,9532,Returning,Haircare,25% Off,Email,27.29,3,1,53,On-time,81.87,2024-06-28
2024-07-01,4398,New,Fragrance,BOGO,SMS,28.33,1,0,38,On-time,0.0,2024-07-01
2024-07-02,9497,New,Skincare,Launch Bundle,Paid Search,34.69,2,0,84,On-time,0.0,2024-07-02
2024-07-07,3654,New,Makeup,25% Off,Social Media,25.26,2,1,54,On-time,50.52,2024-07-07
2024-07-07,8392,Returning,Skincare,BOGO,Email,80.67,3,1,10,On-time,242.01,2024-07-07
2024-07-02,2371,New,Makeup,25% Off,SMS,59.31,3,1,73,Delayed,177.93,2024-07-02
2024-07-04,8135,Returning,Haircare,BOGO,Social Media,42.94,2,1,78,On-time,85.88,2024-07-04
2024-07-01,1320,Returning,Fragrance,25% Off,Email,61.28,1,0,29,On-time,0.0,2024-07-01
2024-06-28,5654,New,Skincare,25% Off,Social Media,103.63,3,0,80,Delayed,0.0,2024-06-28
2024-07-02,6300,Returning,Makeup,25% Off,Social Media,112.34,1,0,55,On-time,0.0,2024-07-02
2024-07-04,7761,New,Haircare,BOGO,Paid Search,66.18,1,1,28,On-time,66.18,2024-07-04
2024-07-07,7854,Returning,Fragrance,25% Off,Paid Search,74.51,2,1,16,On-time,149.02,2024-07-07
2024-07-07,6505,New,Fragrance,BOGO,Email,42.01,2,1,32,Delayed,84.02,2024-07-07
2024-07-03,7553,Returning,Fragrance,BOGO,Email,68.93,1,1,20,Delayed,68.93,2024-07-03
2024-07-02,5042,Returning,Haircare,Launch Bundle,Paid Search,93.55,1,0,77,On-time,0.0,2024-07-02
2024-07-01,8498,New,Haircare,BOGO,Email,66.67,2,1,9,On-time,133.34,2024-07-01
2024-06-29,7636,New,Haircare,BOGO,Email,46.72,3,0,86,On-time,0.0,2024-06-29
2024-07-01,8362,Returning,Fragrance,BOGO,Paid Search,76.11,1,1,38,On-time,76.11,2024-07-01
2024-07-07,1011,New,Skincare,BOGO,Social Media,114.4,3,1,77,On-time,343.20000000000005,2024-07-07
2024-07-07,1194,Returning,Makeup,BOGO,Email,108.24,1,1,46,On-time,108.24,2024-07-07
2024-06-30,3537,Returning,Haircare,Launch Bundle,SMS,95.77,2,1,85,Delayed,191.54,2024-06-30
2024-07-07,3842,Returning,Skincare,25% Off,Paid Search,44.0,3,1,51,On-time,132.0,2024-07-07
2024-06-28,3229,Returning,Makeup,Launch Bundle,Email,40.36,2,1,40,On-time,80.72,2024-06-28
2024-07-05,4009,Returning,Fragrance,Launch Bundle,Email,103.05,1,1,91,Delayed,103.05,2024-07-05
2024-07-02,8984,Returning,Skincare,25% Off,Paid Search,34.04,2,1,46,Delayed,68.08,2024-07-02
2024-07-01,3077,Returning,Fragrance,BOGO,SMS,78.59,3,1,72,On-time,235.77,2024-07-01
2024-07-05,8845,New,Makeup,25% Off,SMS,61.09,2,1,86,Delayed,122.18,2024-07-05
2024-07-04,4867,New,Haircare,BOGO,Paid Search,64.14,3,1,70,On-time,192.42000000000002,2024-07-04
2024-06-29,5873,Returning,Fragrance,25% Off,SMS,62.73,2,1,87,On-time,125.46,2024-06-29
2024-06-28,9635,Returning,Skincare,Launch Bundle,Email,109.49,2,1,42,On-time,218.98,2024-06-28
2024-07-08,1297,Returning,Haircare,BOGO,SMS,24.14,3,1,36,On-time,72.42,2024-07-08
2024-07-01,6856,New,Skincare,Launch Bundle,Email,97.2,3,0,72,On-time,0.0,2024-07-01
2024-07-05,2015,Returning,Makeup,BOGO,Social Media,102.68,3,1,63,On-time,308.04,2024-07-05
2024-06-29,2384,New,Makeup,25% Off,SMS,114.0,1,1,70,On-time,114.0,2024-06-29
2024-06-30,9745,New,Haircare,25% Off,Social Media,62.52,2,0,59,On-time,0.0,2024-06-30
2024-06-28,3350,Returning,Skincare,25% Off,Paid Search,67.51,3,1,86,On-time,202.53000000000003,2024-06-28
2024-06-28,2269,New,Skincare,25% Off,SMS,115.94,1,1,24,On-time,115.94,2024-06-28
2024-06-30,2260,Returning,Skincare,25% Off,Email,63.14,1,0,21,On-time,0.0,2024-06-30
2024-07-08,8701,New,Skincare,Launch Bundle,SMS,67.87,3,0,42,On-time,0.0,2024-07-08
2024-07-02,9376,Returning,Makeup,Launch Bundle,Paid Search,49.89,3,1,70,On-time,149.67000000000002,2024-07-02
2024-06-30,5563,Returning,Skincare,BOGO,Paid Search,18.32,3,1,69,Out of Stock,54.96,2024-06-30
2024-06-28,7897,New,Makeup,Launch Bundle,Email,60.47,1,1,35,On-time,60.47,2024-06-28
2024-06-28,6672,New,Skincare,BOGO,SMS,83.78,1,1,45,On-time,83.78,2024-06-28
2024-07-05,6593,Returning,Skincare,BOGO,Social Media,87.44,2,1,21,On-time,174.88,2024-07-05
2024-07-07,7155,Returning,Fragrance,Launch Bundle,Paid Search,15.68,1,0,34,On-time,0.0,2024-07-07
2024-07-08,6543,Returning,Fragrance,Launch Bundle,Paid Search,99.11,3,1,46,On-time,297.33,2024-07-08
2024-06-29,8240,New,Skincare,BOGO,Email,66.7,2,1,32,On-time,133.4,2024-06-29
2024-06-30,5683,Returning,Makeup,Launch Bundle,SMS,69.68,2,0,84,On-time,0.0,2024-06-30
2024-06-29,2881,Returning,Skincare,Launch Bundle,Social Media,115.98,2,1,74,On-time,231.96,2024-06-29
2024-06-30,9713,Returning,Fragrance,Launch Bundle,SMS,44.87,2,1,12,On-time,89.74,2024-06-30
2024-07-04,4809,Returning,Skincare,25% Off,SMS,94.97,3,0,55,On-time,0.0,2024-07-04
2024-06-28,6807,New,Fragrance,25% Off,Social Media,75.35,2,1,66,On-time,150.7,2024-06-28
2024-07-07,5883,New,Skincare,BOGO,Email,88.58,3,1,12,Delayed,265.74,2024-07-07
2024-07-05,8206,Returning,Haircare,Launch Bundle,Paid Search,58.87,1,0,49,On-time,0.0,2024-07-05
2024-07-07,5155,Returning,Skincare,BOGO,Email,44.32,3,1,56,On-time,132.96,2024-07-07
2024-07-07,5673,New,Makeup,Launch Bundle,Email,72.34,2,1,97,On-time,144.68,2024-07-07
2024-07-07,2409,Returning,Fragrance,25% Off,SMS,54.37,1,0,27,On-time,0.0,2024-07-07
2024-06-29,6197,New,Haircare,Launch Bundle,Social Media,38.41,1,0,97,On-time,0.0,2024-06-29
2024-06-30,8452,New,Fragrance,Launch Bundle,Paid Search,103.12,1,0,95,On-time,0.0,2024-06-30
2024-07-06,9718,New,Fragrance,Launch Bundle,SMS,64.96,2,1,86,On-time,129.92,2024-07-06
2024-07-04,3172,New,Makeup,25% Off,Paid Search,103.97,3,1,87,Delayed,311.90999999999997,2024-07-04
